mp_id,formula,folder_name,folder_path,site_nn,total_sites,valid_sites,prim_n_atoms,prim_reason
mp_1247277,Mn3FeN3_,mp_1247277_Mn3FeN3__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1247277_Mn3FeN3__feff_Fe_site_01,1,1,1,14,ok
mp_1247321,LiFeN2_,mp_1247321_LiFeN2__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1247321_LiFeN2__feff_Fe_site_01,1,2,2,20,ok
mp_1247327,KFeN_,mp_1247327_KFeN__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1247327_KFeN__feff_Fe_site_01,1,1,1,12,ok
mp_1247340,MnFeN2_,mp_1247340_MnFeN2__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1247340_MnFeN2__feff_Fe_site_01,1,1,1,5,ok
mp_1247345,Ba3FeN22_,mp_1247345_Ba3FeN22__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1247345_Ba3FeN22__feff_Fe_site_01,1,1,1,18,ok
mp_1247361,Mn2FeN2_,mp_1247361_Mn2FeN2__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1247361_Mn2FeN2__feff_Fe_site_01,1,1,1,10,ok
mp_1247371,Fe4IrN4_,mp_1247371_Fe4IrN4__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1247371_Fe4IrN4__feff_Fe_site_01,1,4,4,18,ok
mp_1247392,MgFeWS4,mp_1247392_MgFeWS4_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1247392_MgFeWS4_feff_Fe_site_01,1,2,2,14,ok
mp_1247425,FeSnN2_,mp_1247425_FeSnN2__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1247425_FeSnN2__feff_Fe_site_01,1,1,1,16,ok
mp_1247463,Fe4Se3N2_,mp_1247463_Fe4Se3N2__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1247463_Fe4Se3N2__feff_Fe_site_01,1,2,2,9,ok
mp_1247465,Ba3Fe3N5_,mp_1247465_Ba3Fe3N5__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1247465_Ba3Fe3N5__feff_Fe_site_01,1,3,3,22,ok
mp_1247471,FeReN23_,mp_1247471_FeReN23__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1247471_FeReN23__feff_Fe_site_01,1,1,1,20,ok
mp_1247476,MnFe5N4_,mp_1247476_MnFe5N4__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1247476_MnFe5N4__feff_Fe_site_01,1,2,2,20,ok
mp_1247479,Zn5FeN4_,mp_1247479_Zn5FeN4__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1247479_Zn5FeN4__feff_Fe_site_01,1,1,1,20,ok
mp_1247500,Fe2CuN2_,mp_1247500_Fe2CuN2__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1247500_Fe2CuN2__feff_Fe_site_01,1,1,1,5,ok
mp_1247514,Mn5FeN4_,mp_1247514_Mn5FeN4__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1247514_Mn5FeN4__feff_Fe_site_01,1,1,1,20,ok
mp_1247519,ZnFe5N4_,mp_1247519_ZnFe5N4__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1247519_ZnFe5N4__feff_Fe_site_01,1,2,2,20,ok
mp_1247551,MgMnFeS4,mp_1247551_MgMnFeS4_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1247551_MgMnFeS4_feff_Fe_site_01,1,1,1,14,ok
mp_1247553,SrFe5N4_,mp_1247553_SrFe5N4__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1247553_SrFe5N4__feff_Fe_site_01,1,2,2,20,ok
mp_1247558,KFeN_,mp_1247558_KFeN__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1247558_KFeN__feff_Fe_site_01,1,1,1,3,ok
mp_1247728,LiV2FeO7_,mp_1247728_LiV2FeO7__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1247728_LiV2FeO7__feff_Fe_site_01,1,1,1,66,ok
mp_1247737,LaFe9,mp_1247737_LaFe9_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1247737_LaFe9_feff_Fe_site_01,1,8,8,20,ok
mp_1247740,KFeI3,mp_1247740_KFeI3_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1247740_KFeI3_feff_Fe_site_01,1,1,1,20,ok
mp_1247745,Lu2FeCoO6_,mp_1247745_Lu2FeCoO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1247745_Lu2FeCoO6__feff_Fe_site_01,1,1,1,20,ok
mp_1248168,Y4Fe13Si2SbO142_,mp_1248168_Y4Fe13Si2SbO142__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1248168_Y4Fe13Si2SbO142__feff_Fe_site_01,1,1,1,49,ok
mp_1248448,AlFeO22_,mp_1248448_AlFeO22__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1248448_AlFeO22__feff_Fe_site_01,1,1,1,14,ok
mp_1249333,Mg5Al4FeSiO46_,mp_1249333_Mg5Al4FeSiO46__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1249333_Mg5Al4FeSiO46__feff_Fe_site_01,1,1,1,80,ok
mp_1249492,Mg2Fe2SiO43_,mp_1249492_Mg2Fe2SiO43__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1249492_Mg2Fe2SiO43__feff_Fe_site_01,1,1,1,76,ok
mp_1249697,Mn2Fe3SiO43_,mp_1249697_Mn2Fe3SiO43__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1249697_Mn2Fe3SiO43__feff_Fe_site_01,1,1,1,80,ok
mp_1250723,AlFe3SiO43_,mp_1250723_AlFe3SiO43__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1250723_AlFe3SiO43__feff_Fe_site_01,1,1,1,76,ok
mp_1251086,Al5FeO43_,mp_1251086_Al5FeO43__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1251086_Al5FeO43__feff_Fe_site_01,1,1,1,40,ok
mp_1251093,Li2AlFeO4_,mp_1251093_Li2AlFeO4__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1251093_Li2AlFeO4__feff_Fe_site_01,1,1,1,64,ok
mp_1251404,Fe13Si2SbO142_,mp_1251404_Fe13Si2SbO142__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1251404_Fe13Si2SbO142__feff_Fe_site_01,1,1,1,45,ok
mp_1251416,MgFeSiO5_,mp_1251416_MgFeSiO5__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1251416_MgFeSiO5__feff_Fe_site_01,1,1,1,16,ok
mp_1251946,Ca2Fe2SiO43_,mp_1251946_Ca2Fe2SiO43__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1251946_Ca2Fe2SiO43__feff_Fe_site_01,1,1,1,76,ok
mp_1252316,Na3CaFe4SiO38_,mp_1252316_Na3CaFe4SiO38__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1252316_Na3CaFe4SiO38__feff_Fe_site_01,1,1,1,40,ok
mp_1253012,Al4FeO43_,mp_1253012_Al4FeO43__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1253012_Al4FeO43__feff_Fe_site_01,1,1,1,38,ok
mp_1253019,FeSiO32_,mp_1253019_FeSiO32__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1253019_FeSiO32__feff_Fe_site_01,1,1,1,72,ok
mp_1253150,LiAlFeO4_,mp_1253150_LiAlFeO4__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1253150_LiAlFeO4__feff_Fe_site_01,1,1,1,28,ok
mp_1253719,Ba2AlFe3O7_,mp_1253719_Ba2AlFe3O7__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1253719_Ba2AlFe3O7__feff_Fe_site_01,1,1,1,13,ok
mp_1254209,Ca3Fe2Si2O72_,mp_1254209_Ca3Fe2Si2O72__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1254209_Ca3Fe2Si2O72__feff_Fe_site_01,1,1,1,46,ok
mp_1254277,AlFeO3_,mp_1254277_AlFeO3__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1254277_AlFeO3__feff_Fe_site_01,1,1,1,20,ok
mp_1255353,MgFe2SiO34_,mp_1255353_MgFe2SiO34__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1255353_MgFe2SiO34__feff_Fe_site_01,1,1,1,76,ok
mp_1255391,ZnFeSiO5_,mp_1255391_ZnFeSiO5__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1255391_ZnFeSiO5__feff_Fe_site_01,1,1,1,16,ok
mp_1255447,ZnFeSiO32_,mp_1255447_ZnFeSiO32__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1255447_ZnFeSiO32__feff_Fe_site_01,1,1,1,20,ok
mp_1256846,Ba2AlTlFe2O7_,mp_1256846_Ba2AlTlFe2O7__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1256846_Ba2AlTlFe2O7__feff_Fe_site_01,1,1,1,13,ok
mp_1257214,Ca2AlFeO5_,mp_1257214_Ca2AlFeO5__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1257214_Ca2AlFeO5__feff_Fe_site_01,1,1,1,18,ok
mp_1258020,Al2Fe2O7_,mp_1258020_Al2Fe2O7__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1258020_Al2Fe2O7__feff_Fe_site_01,1,1,1,22,ok
mp_1258162,Zn3Fe2SiO43_,mp_1258162_Zn3Fe2SiO43__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1258162_Zn3Fe2SiO43__feff_Fe_site_01,1,1,1,80,ok
mp_1259488,LiFeSiO32_,mp_1259488_LiFeSiO32__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1259488_LiFeSiO32__feff_Fe_site_01,1,1,1,40,ok
mp_1259818,AlFeO3_,mp_1259818_AlFeO3__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1259818_AlFeO3__feff_Fe_site_01,1,1,1,20,ok
mp_1260096,LiFeSiO4_,mp_1260096_LiFeSiO4__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1260096_LiFeSiO4__feff_Fe_site_01,1,1,1,42,ok
mp_1261855,Al2FeRh,mp_1261855_Al2FeRh_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1261855_Al2FeRh_feff_Fe_site_01,1,1,1,4,ok
mp_1262173,Li2Fe2Si2O9_,mp_1262173_Li2Fe2Si2O9__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1262173_Li2Fe2Si2O9__feff_Fe_site_01,1,1,1,60,ok
mp_1262698,AlFe3F15,mp_1262698_AlFe3F15_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1262698_AlFe3F15_feff_Fe_site_01,1,2,2,19,ok
mp_1262781,Zn3Fe2Si2O72_,mp_1262781_Zn3Fe2Si2O72__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1262781_Zn3Fe2Si2O72__feff_Fe_site_01,1,1,1,46,ok
mp_1263007,Ca2MnFeSi4HO35_,mp_1263007_Ca2MnFeSi4HO35__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1263007_Ca2MnFeSi4HO35__feff_Fe_site_01,1,1,1,56,ok
mp_1263751,LiFeSi3O8_,mp_1263751_LiFeSi3O8__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1263751_LiFeSi3O8__feff_Fe_site_01,1,1,1,52,ok
mp_1263953,Mg3Fe2Si2O72_,mp_1263953_Mg3Fe2Si2O72__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1263953_Mg3Fe2Si2O72__feff_Fe_site_01,1,1,1,46,ok
mp_1264966,AlFeO3_,mp_1264966_AlFeO3__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1264966_AlFeO3__feff_Fe_site_01,1,1,1,20,ok
mp_1265539,Li2FeSiO4_,mp_1265539_Li2FeSiO4__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1265539_Li2FeSiO4__feff_Fe_site_01,1,1,1,32,ok
mp_1265576,Al2Fe3F15,mp_1265576_Al2Fe3F15_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1265576_Al2Fe3F15_feff_Fe_site_01,1,2,2,20,ok
mp_1266318,LiFeSiO32_,mp_1266318_LiFeSiO32__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1266318_LiFeSiO32__feff_Fe_site_01,1,1,1,80,ok
mp_1267964,Sr2AlFeCu2O7_,mp_1267964_Sr2AlFeCu2O7__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1267964_Sr2AlFeCu2O7__feff_Fe_site_01,1,1,1,26,ok
mp_1268159,Li2Fe2SiO33_,mp_1268159_Li2Fe2SiO33__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1268159_Li2Fe2SiO33__feff_Fe_site_01,1,1,1,64,ok
mp_1271060,CaFeO22_,mp_1271060_CaFeO22__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1271060_CaFeO22__feff_Fe_site_01,1,1,1,28,ok
mp_1271068,Fe,mp_1271068_Fe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1271068_Fe_feff_Fe_site_01,1,1,1,1,ok
mp_1271128,Fe,mp_1271128_Fe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1271128_Fe_feff_Fe_site_01,1,1,1,1,ok
mp_1271198,Fe,mp_1271198_Fe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1271198_Fe_feff_Fe_site_01,1,1,1,2,ok
mp_1272202,FeMoClO4_,mp_1272202_FeMoClO4__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1272202_FeMoClO4__feff_Fe_site_01,1,1,1,14,ok
mp_1272244,Li3FeO32_,mp_1272244_Li3FeO32__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1272244_Li3FeO32__feff_Fe_site_01,1,1,1,11,ok
mp_1272250,FeHO2_,mp_1272250_FeHO2__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1272250_FeHO2__feff_Fe_site_01,1,1,1,5,ok
mp_1272303,BaLaFeO32_,mp_1272303_BaLaFeO32__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1272303_BaLaFeO32__feff_Fe_site_01,1,1,1,10,ok
mp_1272388,FeNiO3_,mp_1272388_FeNiO3__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1272388_FeNiO3__feff_Fe_site_01,1,1,1,10,ok
mp_1272475,CaLa2FeO6_,mp_1272475_CaLa2FeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1272475_CaLa2FeO6__feff_Fe_site_01,1,1,1,10,ok
mp_1272506,Ba2FeWO6_,mp_1272506_Ba2FeWO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1272506_Ba2FeWO6__feff_Fe_site_01,1,1,1,20,ok
mp_1272613,SrLaVFeO6_,mp_1272613_SrLaVFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1272613_SrLaVFeO6__feff_Fe_site_01,1,1,1,20,ok
mp_1272721,Sr2FeSnO6_,mp_1272721_Sr2FeSnO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1272721_Sr2FeSnO6__feff_Fe_site_01,1,1,1,40,ok
mp_1272755,Li2FeO2_,mp_1272755_Li2FeO2__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1272755_Li2FeO2__feff_Fe_site_01,1,1,1,10,ok
mp_1272760,Sr2FeWO6_,mp_1272760_Sr2FeWO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1272760_Sr2FeWO6__feff_Fe_site_01,1,1,1,20,ok
mp_1272771,LiFeOF_,mp_1272771_LiFeOF__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1272771_LiFeOF__feff_Fe_site_01,1,1,1,4,ok
mp_1272846,CaFeO3_,mp_1272846_CaFeO3__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1272846_CaFeO3__feff_Fe_site_01,1,1,1,20,ok
mp_1272866,La2MgFeO6_,mp_1272866_La2MgFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1272866_La2MgFeO6__feff_Fe_site_01,1,1,1,10,ok
mp_1273123,Li2TiFeO4_,mp_1273123_Li2TiFeO4__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1273123_Li2TiFeO4__feff_Fe_site_01,1,1,1,32,ok
mp_1273130,Mg3FeO4_,mp_1273130_Mg3FeO4__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1273130_Mg3FeO4__feff_Fe_site_01,1,1,1,8,ok
mp_1273234,CaLa2FeO6_,mp_1273234_CaLa2FeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1273234_CaLa2FeO6__feff_Fe_site_01,1,1,1,20,ok
mp_1273431,Li4FePO42_,mp_1273431_Li4FePO42__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1273431_Li4FePO42__feff_Fe_site_01,1,1,1,15,ok
mp_1273464,Li2Fe3SnO8_,mp_1273464_Li2Fe3SnO8__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1273464_Li2Fe3SnO8__feff_Fe_site_01,1,1,1,28,ok
mp_1273579,Na2FeO3_,mp_1273579_Na2FeO3__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1273579_Na2FeO3__feff_Fe_site_01,1,1,1,12,ok
mp_1273581,Li3Fe3O8_,mp_1273581_Li3Fe3O8__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1273581_Li3Fe3O8__feff_Fe_site_01,1,1,1,14,ok
mp_1273649,FePH6NO5_,mp_1273649_FePH6NO5__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1273649_FePH6NO5__feff_Fe_site_01,1,1,1,56,ok
mp_1273693,Na4FeO5_,mp_1273693_Na4FeO5__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1273693_Na4FeO5__feff_Fe_site_01,1,1,1,40,ok
mp_1273740,Li2FeWO6_,mp_1273740_Li2FeWO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1273740_Li2FeWO6__feff_Fe_site_01,1,1,1,10,ok
mp_1273743,FePH6NO5_,mp_1273743_FePH6NO5__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1273743_FePH6NO5__feff_Fe_site_01,1,1,1,28,ok
mp_1273830,Mg4FeO5_,mp_1273830_Mg4FeO5__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1273830_Mg4FeO5__feff_Fe_site_01,1,1,1,10,ok
mp_1273841,FePH5CO4_,mp_1273841_FePH5CO4__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1273841_FePH5CO4__feff_Fe_site_01,1,1,1,24,ok
mp_1274023,La2ZnFeO6_,mp_1274023_La2ZnFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1274023_La2ZnFeO6__feff_Fe_site_01,1,1,1,10,ok
mp_1274025,FePH6NO5_,mp_1274025_FePH6NO5__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1274025_FePH6NO5__feff_Fe_site_01,1,1,1,56,ok
mp_1274143,Sr2FeWO6_,mp_1274143_Sr2FeWO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1274143_Sr2FeWO6__feff_Fe_site_01,1,1,1,10,ok
mp_1274243,Sr2FeSnO6_,mp_1274243_Sr2FeSnO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1274243_Sr2FeSnO6__feff_Fe_site_01,1,1,1,20,ok
mp_1274264,Li2TiFeO4_,mp_1274264_Li2TiFeO4__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1274264_Li2TiFeO4__feff_Fe_site_01,1,1,1,16,ok
mp_1274499,FePH5CO4_,mp_1274499_FePH5CO4__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1274499_FePH5CO4__feff_Fe_site_01,1,1,1,48,ok
mp_1274527,V2FeO4_,mp_1274527_V2FeO4__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1274527_V2FeO4__feff_Fe_site_01,1,1,1,14,ok
mp_1274672,FeHO2_,mp_1274672_FeHO2__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1274672_FeHO2__feff_Fe_site_01,1,1,1,16,ok
mp_1274697,Li2FeNiO4_,mp_1274697_Li2FeNiO4__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1274697_Li2FeNiO4__feff_Fe_site_01,1,1,1,8,ok
mp_1274711,FeBO3_,mp_1274711_FeBO3__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1274711_FeBO3__feff_Fe_site_01,1,1,1,10,ok
mp_1274757,MnFeO22_,mp_1274757_MnFeO22__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1274757_MnFeO22__feff_Fe_site_01,1,1,1,14,ok
mp_1274766,Sr2FeSnO6_,mp_1274766_Sr2FeSnO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1274766_Sr2FeSnO6__feff_Fe_site_01,1,1,1,40,ok
